date,variable,value
18430127,TMAX,81
18430128,TMAX,100
18430129,TMAX,188
18430130,TMAX,155
18430131,TMAX,175
18440101,TMAX,41
18440102,TMAX,46
18440103,TMAX,76
18440104,TMAX,10
18440105,TMAX,9
18440106,TMAX,4
18440107,TMAX,4
18440108,TMAX,-11
18440109,TMAX,53
18440110,TMAX,-1
18440111,TMAX,-13
18440112,TMAX,-11
18440113,TMAX,-9
18440114,TMAX,-3
18440115,TMAX,-6
18440116,TMAX,18
18440117,TMAX,58
18440118,TMAX,119
18440119,TMAX,79
18440120,TMAX,89
18440121,TMAX,86
18440122,TMAX,90
18440123,TMAX,80
18440124,TMAX,84
18440125,TMAX,70
18440126,TMAX,58
18440127,TMAX,119
18440128,TMAX,88
18440129,TMAX,115
18440130,TMAX,71
18440131,TMAX,84
18450101,TMAX,58
18450102,TMAX,64
18450103,TMAX,78
18450104,TMAX,88
18450105,TMAX,78
18450106,TMAX,28
18450107,TMAX,14
18450108,TMAX,-5
18450109,TMAX,21
18450110,TMAX,43
18450111,TMAX,58
18450112,TMAX,61
18450113,TMAX,70
18450114,TMAX,91
18450115,TMAX,98
18450116,TMAX,108
18450117,TMAX,128
18450118,TMAX,99
18450119,TMAX,58
18450120,TMAX,55
18450121,TMAX,79
18450122,TMAX,70
18450123,TMAX,95
18450124,TMAX,78
18450125,TMAX,88
18450126,TMAX,50
18450127,TMAX,43
18450128,TMAX,45
18450129,TMAX,51
18450130,TMAX,41
18450131,TMAX,25
18460101,TMAX,40
18460102,TMAX,90
18460103,TMAX,69
18460104,TMAX,35
18460105,TMAX,6
18460106,TMAX,13
18460107,TMAX,6
18460108,TMAX,16
18460109,TMAX,66
18460110,TMAX,68
18460111,TMAX,76
18460112,TMAX,60
18460113,TMAX,59
18460114,TMAX,68
18460115,TMAX,31
18460116,TMAX,74
18460117,TMAX,54
18460118,TMAX,69
18460119,TMAX,36
18460120,TMAX,38
18460121,TMAX,65
18460122,TMAX,64
18460123,TMAX,70
18460124,TMAX,70
18460125,TMAX,109
18460126,TMAX,111
18460127,TMAX,124
18460128,TMAX,139
18460129,TMAX,108
18460130,TMAX,163
18460131,TMAX,146
18470101,TMAX,9
18470102,TMAX,13
18470103,TMAX,6
18470104,TMAX,25
18470105,TMAX,36
18470106,TMAX,50
18470107,TMAX,49
18470108,TMAX,46
18470109,TMAX,28
18470110,TMAX,34
18470111,TMAX,25
18470112,TMAX,25
18470113,TMAX,18
18470114,TMAX,25
18470115,TMAX,49
18470116,TMAX,55
18470117,TMAX,58
18470118,TMAX,60
18470119,TMAX,30
18470120,TMAX,49
18470121,TMAX,50
18470122,TMAX,49
18470123,TMAX,49
18470124,TMAX,53
18470125,TMAX,35
18470126,TMAX,33
18470127,TMAX,19
18470128,TMAX,25
18470129,TMAX,38
18470130,TMAX,35
18470131,TMAX,41
18480101,TMAX,25
18480102,TMAX,35
18480103,TMAX,31
18480104,TMAX,-5
18480105,TMAX,-24
18480106,TMAX,-13
18480107,TMAX,0
18480108,TMAX,31
18480109,TMAX,36
18480110,TMAX,31
18480111,TMAX,40
18480112,TMAX,38
18480113,TMAX,71
18480114,TMAX,43
18480115,TMAX,5
18480116,TMAX,5
18480117,TMAX,-16
18480118,TMAX,-34
18480119,TMAX,-5
18480120,TMAX,-1
18480121,TMAX,21
18480122,TMAX,16
18480123,TMAX,25
18480124,TMAX,49
18480125,TMAX,43
18480126,TMAX,25
18480127,TMAX,-30
18480128,TMAX,-49
18480129,TMAX,-4
18480130,TMAX,-8
18480131,TMAX,4
18490101,TMAX,9
18490102,TMAX,-6
18490103,TMAX,-24
18490104,TMAX,-5
18490105,TMAX,0
18490106,TMAX,25
18490107,TMAX,33
18490108,TMAX,31
18490109,TMAX,5
18490110,TMAX,0
18490111,TMAX,-11
18490112,TMAX,-30
18490113,TMAX,-21
18490114,TMAX,-8
18490115,TMAX,119
18490116,TMAX,61
18490117,TMAX,36
18490118,TMAX,84
18490119,TMAX,91
18490120,TMAX,88
18490121,TMAX,55
18490122,TMAX,70
18490123,TMAX,105
18490124,TMAX,113
18490125,TMAX,131
18490126,TMAX,110
18490127,TMAX,43
18490128,TMAX,53
18490129,TMAX,55
18490130,TMAX,45
18490131,TMAX,98
18500101,TMAX,19
18500102,TMAX,8
18500103,TMAX,3
18500104,TMAX,-9
18500105,TMAX,-8
18500106,TMAX,3
18500107,TMAX,24
18500108,TMAX,21
18500109,TMAX,39
18500110,TMAX,43
18500111,TMAX,11
18500112,TMAX,13
18500113,TMAX,19
18500114,TMAX,-13
18500115,TMAX,-13
18500116,TMAX,8
18500117,TMAX,38
18500118,TMAX,39
18500119,TMAX,36
18500120,TMAX,61
18500121,TMAX,36
18500122,TMAX,-16
18500123,TMAX,-25
18500124,TMAX,-19
18500125,TMAX,18
18500126,TMAX,15
18500127,TMAX,0
18500128,TMAX,-18
18500129,TMAX,-24
18500130,TMAX,-21
18500131,TMAX,24
18510101,TMAX,55
18510102,TMAX,40
18510103,TMAX,50
18510104,TMAX,44
18510105,TMAX,51
18510106,TMAX,54
18510107,TMAX,68
18510108,TMAX,58
18510109,TMAX,58
18510110,TMAX,84
18510111,TMAX,76
18510112,TMAX,45
18510113,TMAX,44
18510114,TMAX,33
18510115,TMAX,25
18510116,TMAX,59
18510117,TMAX,46
18510118,TMAX,45
18510119,TMAX,61
18510120,TMAX,63
18510121,TMAX,53
18510122,TMAX,53
18510123,TMAX,59
18510124,TMAX,48
18510125,TMAX,59
18510126,TMAX,90
18510127,TMAX,60
18510128,TMAX,59
18510129,TMAX,49
18510130,TMAX,45
18510131,TMAX,39
18520101,TMAX,45
18520102,TMAX,35
18520103,TMAX,36
18520104,TMAX,31
18520105,TMAX,70
18520106,TMAX,34
18520107,TMAX,31
18520108,TMAX,36
18520109,TMAX,10
18520110,TMAX,14
18520111,TMAX,5
18520112,TMAX,6
18520113,TMAX,26
18520114,TMAX,25
18520115,TMAX,28
18520116,TMAX,33
18520117,TMAX,43
18520118,TMAX,36
18520119,TMAX,13
18520120,TMAX,10
18520121,TMAX,45
18520122,TMAX,39
18520123,TMAX,43
18520124,TMAX,38
18520125,TMAX,50
18520126,TMAX,53
18520127,TMAX,55
18520128,TMAX,50
18520129,TMAX,70
18520130,TMAX,75
18520131,TMAX,84
18530101,TMAX,13
18530102,TMAX,5
18530103,TMAX,3
18530104,TMAX,35
18530105,TMAX,45
18530106,TMAX,60
18530107,TMAX,36
18530108,TMAX,28
18530109,TMAX,55
18530110,TMAX,58
18530111,TMAX,78
18530112,TMAX,51
18530113,TMAX,58
18530114,TMAX,98
18530115,TMAX,103
18530116,TMAX,79
18530117,TMAX,60
18530118,TMAX,43
18530119,TMAX,30
18530120,TMAX,5
18530121,TMAX,23
18530122,TMAX,35
18530123,TMAX,91
18530124,TMAX,66
18530125,TMAX,48
18530126,TMAX,49
18530127,TMAX,45
18530128,TMAX,51
18530129,TMAX,63
18530130,TMAX,70
18530131,TMAX,113
18540101,TMAX,-79
18540102,TMAX,-40
18540103,TMAX,-38
18540104,TMAX,-18
18540105,TMAX,5
18540106,TMAX,0
18540107,TMAX,-26
18540108,TMAX,3
18540109,TMAX,9
18540110,TMAX,23
18540111,TMAX,31
18540112,TMAX,29
18540113,TMAX,53
18540114,TMAX,50
18540115,TMAX,43
18540116,TMAX,54
18540117,TMAX,53
18540118,TMAX,50
18540119,TMAX,80
18540120,TMAX,76
18540121,TMAX,73
18540122,TMAX,75
18540123,TMAX,51
18540124,TMAX,24
18540125,TMAX,50
18540126,TMAX,50
18540127,TMAX,53
18540128,TMAX,48
18540129,TMAX,44
18540130,TMAX,100
18540131,TMAX,149
18550101,TMAX,131
18550102,TMAX,144
18550103,TMAX,46
18550104,TMAX,63
18550105,TMAX,61
18550106,TMAX,69
18550107,TMAX,60
18550108,TMAX,61
18550109,TMAX,44
18550110,TMAX,63
18550111,TMAX,38
18550112,TMAX,44
18550113,TMAX,70
18550114,TMAX,9
18550115,TMAX,9
18550116,TMAX,0
18550117,TMAX,-15
18550118,TMAX,-25
18550119,TMAX,-5
18550120,TMAX,5
18550121,TMAX,-20
18550122,TMAX,4
18550123,TMAX,-80
18550124,TMAX,-26
18550125,TMAX,-5
18550126,TMAX,-1
18550127,TMAX,-21
18550128,TMAX,-19
18550129,TMAX,-30
18550130,TMAX,-4
18550131,TMAX,-30
18560101,TMAX,28
18560102,TMAX,23
18560103,TMAX,46
18560104,TMAX,41
18560105,TMAX,53
18560106,TMAX,54
18560107,TMAX,53
18560108,TMAX,51
18560109,TMAX,75
18560110,TMAX,65
18560111,TMAX,74
18560112,TMAX,81
18560113,TMAX,10
18560114,TMAX,-4
18560115,TMAX,-3
18560116,TMAX,-45
18560117,TMAX,-13
18560118,TMAX,19
18560119,TMAX,19
18560120,TMAX,36
18560121,TMAX,29
18560122,TMAX,39
18560123,TMAX,75
18560124,TMAX,75
18560125,TMAX,61
18560126,TMAX,50
18560127,TMAX,44
18560128,TMAX,3
18560129,TMAX,20
18560130,TMAX,11
18560131,TMAX,70
18570101,TMAX,44
18570102,TMAX,35
18570103,TMAX,38
18570104,TMAX,20
18570105,TMAX,38
18570106,TMAX,30
18570107,TMAX,83
18570108,TMAX,31
18570109,TMAX,19
18570110,TMAX,66
18570111,TMAX,-9
18570112,TMAX,-10
18570113,TMAX,5
18570114,TMAX,33
18570115,TMAX,59
18570116,TMAX,33
18570117,TMAX,41
18570118,TMAX,39
18570119,TMAX,33
18570120,TMAX,44
18570121,TMAX,10
18570122,TMAX,16
18570123,TMAX,28
18570124,TMAX,29
18570125,TMAX,9
18570126,TMAX,38
18570127,TMAX,30
18570128,TMAX,39
18570129,TMAX,31
18570130,TMAX,25
18570131,TMAX,23
18580101,TMAX,33
18580102,TMAX,55
18580103,TMAX,43
18580104,TMAX,8
18580105,TMAX,-9
18580106,TMAX,1
18580107,TMAX,15
18580108,TMAX,4
18580109,TMAX,-50
18580110,TMAX,-38
18580111,TMAX,-38
18580112,TMAX,-35
18580113,TMAX,-16
18580114,TMAX,-11
18580115,TMAX,-10
18580116,TMAX,-33
18580117,TMAX,23
18580118,TMAX,-4
18580119,TMAX,-13
18580120,TMAX,60
18580121,TMAX,63
18580122,TMAX,41
18580123,TMAX,6
18580124,TMAX,-9
18580125,TMAX,-24
18580126,TMAX,-8
18580127,TMAX,-21
18580128,TMAX,-18
18580129,TMAX,-6
18580130,TMAX,-13
18580131,TMAX,0
18590101,TMAX,40
18590102,TMAX,38
18590103,TMAX,33
18590104,TMAX,16
18590105,TMAX,20
18590106,TMAX,5
18590107,TMAX,-23
18590108,TMAX,23
18590109,TMAX,8
18590110,TMAX,6
18590111,TMAX,16
18590112,TMAX,41
18590113,TMAX,35
18590114,TMAX,33
18590115,TMAX,5
18590116,TMAX,10
18590117,TMAX,10
18590118,TMAX,28
18590119,TMAX,24
18590120,TMAX,78
18590121,TMAX,63
18590122,TMAX,55
18590123,TMAX,56
18590124,TMAX,26
18590125,TMAX,69
18590126,TMAX,60
18590127,TMAX,48
18590128,TMAX,40
18590129,TMAX,28
18590130,TMAX,35
18590131,TMAX,45
18600101,TMAX,19
18600102,TMAX,37
18600103,TMAX,19
18600104,TMAX,19
18600105,TMAX,10
18600106,TMAX,25
18600107,TMAX,68
18600108,TMAX,43
18600109,TMAX,24
18600110,TMAX,10
18600111,TMAX,20
18600112,TMAX,11
18600113,TMAX,22
18600114,TMAX,13
18600115,TMAX,23
18600116,TMAX,8
18600117,TMAX,-2
18600118,TMAX,19
18600119,TMAX,42
18600120,TMAX,24
18600121,TMAX,25
18600122,TMAX,14
18600123,TMAX,37
18600124,TMAX,30
18600125,TMAX,-1
18600126,TMAX,12
18600127,TMAX,36
18600128,TMAX,35
18600129,TMAX,43
18600130,TMAX,7
18600131,TMAX,37
18610101,TMAX,-1
18610102,TMAX,14
18610103,TMAX,26
18610104,TMAX,-16
18610105,TMAX,-11
18610106,TMAX,0
18610107,TMAX,0
18610108,TMAX,12
18610109,TMAX,31
18610110,TMAX,40
18610111,TMAX,-5
18610112,TMAX,-22
18610113,TMAX,16
18610114,TMAX,9
18610115,TMAX,13
18610116,TMAX,-1
18610117,TMAX,25
18610118,TMAX,-14
18610119,TMAX,-20
18610120,TMAX,-8
18610121,TMAX,7
18610122,TMAX,65
18610123,TMAX,32
18610124,TMAX,12
18610125,TMAX,35
18610126,TMAX,70
18610127,TMAX,4
18610128,TMAX,30
18610129,TMAX,8
18610130,TMAX,8
18610131,TMAX,6
18620101,TMAX,18
18620102,TMAX,-5
18620103,TMAX,6
18620104,TMAX,14
18620105,TMAX,74
18620106,TMAX,76
18620107,TMAX,36
18620108,TMAX,13
18620109,TMAX,33
18620110,TMAX,18
18620111,TMAX,34
18620112,TMAX,13
18620113,TMAX,12
18620114,TMAX,36
18620115,TMAX,-6
18620116,TMAX,36
18620117,TMAX,23
18620118,TMAX,8
18620119,TMAX,-7
18620120,TMAX,-7
18620121,TMAX,3
18620122,TMAX,21
18620123,TMAX,39
18620124,TMAX,41
18620125,TMAX,28
18620126,TMAX,44
18620127,TMAX,33
18620128,TMAX,17
18620129,TMAX,15
18620130,TMAX,13
18620131,TMAX,104
18630101,TMAX,58
18630102,TMAX,46
18630103,TMAX,36
18630104,TMAX,28
18630105,TMAX,26
18630106,TMAX,30
18630107,TMAX,80
18630108,TMAX,67
18630109,TMAX,65
18630110,TMAX,50
18630111,TMAX,27
18630112,TMAX,28
18630113,TMAX,46
18630114,TMAX,18
18630115,TMAX,43
18630116,TMAX,33
18630117,TMAX,31
18630118,TMAX,50
18630119,TMAX,47
18630120,TMAX,39
18630121,TMAX,77
18630122,TMAX,85
18630123,TMAX,63
18630124,TMAX,58
18630125,TMAX,110
18630126,TMAX,78
18630127,TMAX,62
18630128,TMAX,73
18630129,TMAX,64
18630130,TMAX,99
18630131,TMAX,55
18640101,TMAX,17
18640102,TMAX,-3
18640103,TMAX,-7
18640104,TMAX,-9
18640105,TMAX,-12
18640106,TMAX,-12
18640107,TMAX,-2
18640108,TMAX,10
18640109,TMAX,5
18640110,TMAX,7
18640111,TMAX,-4
18640112,TMAX,-29
18640113,TMAX,-75
18640114,TMAX,-66
18640115,TMAX,-19
18640116,TMAX,-31
18640117,TMAX,-50
18640118,TMAX,-49
18640119,TMAX,-25
18640120,TMAX,-21
18640121,TMAX,-4
18640122,TMAX,21
18640123,TMAX,22
18640124,TMAX,22
18640125,TMAX,43
18640126,TMAX,58
18640127,TMAX,37
18640128,TMAX,62
18640129,TMAX,19
18640130,TMAX,39
18640131,TMAX,12
18650101,TMAX,12
18650102,TMAX,32
18650103,TMAX,8
18650104,TMAX,36
18650105,TMAX,30
18650106,TMAX,33
18650107,TMAX,88
18650108,TMAX,67
18650109,TMAX,46
18650110,TMAX,58
18650111,TMAX,48
18650112,TMAX,42
18650113,TMAX,38
18650114,TMAX,36
18650115,TMAX,84
18650116,TMAX,54
18650117,TMAX,17
18650118,TMAX,-2
18650119,TMAX,2
18650120,TMAX,-2
18650121,TMAX,-5
18650122,TMAX,11
18650123,TMAX,60
18650124,TMAX,3
18650125,TMAX,46
18650126,TMAX,38
18650127,TMAX,43
18650128,TMAX,58
18650129,TMAX,70
18650130,TMAX,36
18650131,TMAX,45
18660101,TMAX,30
18660102,TMAX,40
18660103,TMAX,50
18660104,TMAX,24
18660105,TMAX,66
18660106,TMAX,56
18660107,TMAX,46
18660108,TMAX,36
18660109,TMAX,30
18660110,TMAX,88
18660111,TMAX,34
18660112,TMAX,49
18660113,TMAX,33
18660114,TMAX,56
18660115,TMAX,63
18660116,TMAX,71
18660117,TMAX,134
18660118,TMAX,82
18660119,TMAX,63
18660120,TMAX,60
18660121,TMAX,52
18660122,TMAX,40
18660123,TMAX,20
18660124,TMAX,93
18660125,TMAX,83
18660126,TMAX,49
18660127,TMAX,36
18660128,TMAX,90
18660129,TMAX,107
18660130,TMAX,82
18660131,TMAX,72
18670101,TMAX,48
18670102,TMAX,34
18670103,TMAX,44
18670104,TMAX,28
18670105,TMAX,9
18670106,TMAX,8
18670107,TMAX,-20
18670108,TMAX,-5
18670109,TMAX,10
18670110,TMAX,10
18670111,TMAX,25
18670112,TMAX,29
18670113,TMAX,25
18670114,TMAX,24
18670115,TMAX,67
18670116,TMAX,45
18670117,TMAX,34
18670118,TMAX,17
18670119,TMAX,41
18670120,TMAX,18
18670121,TMAX,15
18670122,TMAX,-6
18670123,TMAX,0
18670124,TMAX,10
18670125,TMAX,14
18670126,TMAX,40
18670127,TMAX,48
18670128,TMAX,80
18670129,TMAX,67
18670130,TMAX,70
18670131,TMAX,110
18680101,TMAX,4
18680102,TMAX,-14
18680103,TMAX,8
18680104,TMAX,17
18680105,TMAX,22
18680106,TMAX,10
18680107,TMAX,2
18680108,TMAX,18
18680109,TMAX,17
18680110,TMAX,8
18680111,TMAX,4
18680112,TMAX,-27
18680113,TMAX,-17
18680114,TMAX,-1
18680115,TMAX,-2
18680116,TMAX,15
18680117,TMAX,22
18680118,TMAX,16
18680119,TMAX,18
18680120,TMAX,13
18680121,TMAX,81
18680122,TMAX,43
18680123,TMAX,22
18680124,TMAX,58
18680125,TMAX,23
18680126,TMAX,19
18680127,TMAX,32
18680128,TMAX,26
18680129,TMAX,60
18680130,TMAX,67
18680131,TMAX,57
18690101,TMAX,93
18690102,TMAX,62
18690103,TMAX,53
18690104,TMAX,62
18690105,TMAX,60
18690106,TMAX,44
18690107,TMAX,59
18690108,TMAX,75
18690109,TMAX,42
18690110,TMAX,2
18690111,TMAX,16
18690112,TMAX,33
18690113,TMAX,35
18690114,TMAX,18
18690115,TMAX,48
18690116,TMAX,60
18690117,TMAX,59
18690118,TMAX,8
18690119,TMAX,28
18690120,TMAX,20
18690121,TMAX,17
18690122,TMAX,12
18690123,TMAX,-15
18690124,TMAX,-1
18690125,TMAX,-3
18690126,TMAX,7
18690127,TMAX,7
18690128,TMAX,4
18690129,TMAX,13
18690130,TMAX,40
18690131,TMAX,36
18700101,TMAX,12
18700102,TMAX,-1
18700103,TMAX,16
18700104,TMAX,6
18700105,TMAX,28
18700106,TMAX,22
18700107,TMAX,29
18700108,TMAX,20
18700109,TMAX,24
18700110,TMAX,23
18700111,TMAX,2
18700112,TMAX,14
18700113,TMAX,40
18700114,TMAX,10
18700115,TMAX,41
18700116,TMAX,45
18700117,TMAX,44
18700118,TMAX,71
18700119,TMAX,29
18700120,TMAX,14
18700121,TMAX,33
18700122,TMAX,38
18700123,TMAX,29
18700124,TMAX,40
18700125,TMAX,14
18700126,TMAX,15
18700127,TMAX,5
18700128,TMAX,8
18700129,TMAX,8
18700130,TMAX,35
18700131,TMAX,28
18710101,TMAX,16
18710102,TMAX,14
18710103,TMAX,13
18710104,TMAX,21
18710105,TMAX,19
18710106,TMAX,13
18710107,TMAX,20
18710108,TMAX,-14
18710109,TMAX,-1
18710110,TMAX,9
18710111,TMAX,-14
18710112,TMAX,-1
18710113,TMAX,24
18710114,TMAX,20
18710115,TMAX,-1
18710116,TMAX,6
18710117,TMAX,0
18710118,TMAX,15
18710119,TMAX,25
18710120,TMAX,-1
18710121,TMAX,-14
18710122,TMAX,-1
18710123,TMAX,7
18710124,TMAX,7
18710125,TMAX,26
18710126,TMAX,26
18710127,TMAX,50
18710128,TMAX,62
18710129,TMAX,38
18710130,TMAX,30
18710131,TMAX,20
18720101,TMAX,14
18720102,TMAX,12
18720103,TMAX,-22
18720104,TMAX,4
18720105,TMAX,5
18720106,TMAX,12
18720107,TMAX,14
18720108,TMAX,29
18720109,TMAX,27
18720110,TMAX,73
18720111,TMAX,39
18720112,TMAX,31
18720113,TMAX,38
18720114,TMAX,10
18720115,TMAX,36
18720116,TMAX,27
18720117,TMAX,48
18720118,TMAX,33
18720119,TMAX,32
18720120,TMAX,31
18720121,TMAX,35
18720122,TMAX,52
18720123,TMAX,44
18720124,TMAX,31
18720125,TMAX,35
18720126,TMAX,55
18720127,TMAX,78
18720128,TMAX,54
18720129,TMAX,95
18720130,TMAX,80
18720131,TMAX,84
18730101,TMAX,95
18730102,TMAX,90
18730103,TMAX,96
18730104,TMAX,53
18730105,TMAX,69
18730106,TMAX,80
18730107,TMAX,85
18730108,TMAX,76
18730109,TMAX,48
18730110,TMAX,67
18730111,TMAX,78
18730112,TMAX,75
18730113,TMAX,104
18730114,TMAX,70
18730115,TMAX,28
18730116,TMAX,40
18730117,TMAX,55
18730118,TMAX,43
18730119,TMAX,48
18730120,TMAX,48
18730121,TMAX,48
18730122,TMAX,75
18730123,TMAX,77
18730124,TMAX,52
18730125,TMAX,57
18730126,TMAX,79
18730127,TMAX,65
18730128,TMAX,38
18730129,TMAX,30
18730130,TMAX,59
18730131,TMAX,50
18740101,TMAX,2
18740102,TMAX,12
18740103,TMAX,22
18740104,TMAX,12
18740105,TMAX,9
18740106,TMAX,-12
18740107,TMAX,3
18740108,TMAX,14
18740109,TMAX,12
18740110,TMAX,21
18740111,TMAX,-17
18740112,TMAX,-40
18740113,TMAX,-33
18740114,TMAX,-25
18740115,TMAX,-10
18740116,TMAX,7
18740117,TMAX,9
18740118,TMAX,41
18740119,TMAX,53
18740120,TMAX,72
18740121,TMAX,53
18740122,TMAX,18
18740123,TMAX,45
18740124,TMAX,60
18740125,TMAX,57
18740126,TMAX,62
18740127,TMAX,60
18740128,TMAX,113
18740129,TMAX,57
18740130,TMAX,67
18740131,TMAX,56
18750101,TMAX,24
18750102,TMAX,6
18750103,TMAX,-2
18750104,TMAX,-12
18750105,TMAX,23
18750106,TMAX,31
18750107,TMAX,12
18750108,TMAX,25
18750109,TMAX,33
18750110,TMAX,10
18750111,TMAX,33
18750112,TMAX,40
18750113,TMAX,39
18750114,TMAX,0
18750115,TMAX,40
18750116,TMAX,48
18750117,TMAX,51
18750118,TMAX,38
18750119,TMAX,30
18750120,TMAX,38
18750121,TMAX,33
18750122,TMAX,72
18750123,TMAX,82
18750124,TMAX,33
18750125,TMAX,48
18750126,TMAX,128
18750127,TMAX,94
18750128,TMAX,70
18750129,TMAX,70
18750130,TMAX,50
18750131,TMAX,61
18760101,TMAX,23
18760102,TMAX,53
18760103,TMAX,11
18760104,TMAX,5
18760105,TMAX,28
18760106,TMAX,18
18760107,TMAX,6
18760108,TMAX,2
18760109,TMAX,-2
18760110,TMAX,22
18760111,TMAX,24
18760112,TMAX,33
18760113,TMAX,42
18760114,TMAX,45
18760115,TMAX,57
18760116,TMAX,57
18760117,TMAX,30
18760118,TMAX,3
18760119,TMAX,-2
18760120,TMAX,-7
18760121,TMAX,-2
18760122,TMAX,12
18760123,TMAX,0
18760124,TMAX,21
18760125,TMAX,23
18760126,TMAX,39
18760127,TMAX,53
18760128,TMAX,42
18760129,TMAX,28
18760130,TMAX,48
18760131,TMAX,53
18770101,TMAX,58
18770102,TMAX,52
18770103,TMAX,74
18770104,TMAX,74
18770105,TMAX,50
18770106,TMAX,75
18770107,TMAX,86
18770108,TMAX,96
18770109,TMAX,104
18770110,TMAX,97
18770111,TMAX,95
18770112,TMAX,96
18770113,TMAX,86
18770114,TMAX,87
18770115,TMAX,56
18770116,TMAX,86
18770117,TMAX,74
18770118,TMAX,57
18770119,TMAX,58
18770120,TMAX,61
18770121,TMAX,72
18770122,TMAX,79
18770123,TMAX,69
18770124,TMAX,48
18770125,TMAX,50
18770126,TMAX,20
18770127,TMAX,79
18770128,TMAX,59
18770129,TMAX,91
18770130,TMAX,92
18770131,TMAX,101
18780101,TMAX,46
18780102,TMAX,72
18780103,TMAX,49
18780104,TMAX,3
18780105,TMAX,8
18780106,TMAX,47
18780107,TMAX,49
18780108,TMAX,20
18780109,TMAX,22
18780110,TMAX,6
18780111,TMAX,19
18780112,TMAX,-6
18780113,TMAX,0
18780114,TMAX,0
18780115,TMAX,57
18780116,TMAX,100
18780117,TMAX,140
18780118,TMAX,102
18780119,TMAX,46
18780120,TMAX,8
18780121,TMAX,9
18780122,TMAX,57
18780123,TMAX,59
18780124,TMAX,95
18780125,TMAX,19
18780126,TMAX,74
18780127,TMAX,89
18780128,TMAX,63
18780129,TMAX,30
18780130,TMAX,45
18780131,TMAX,59
18790101,TMAX,52
18790102,TMAX,64
18790103,TMAX,39
18790104,TMAX,52
18790105,TMAX,105
18790106,TMAX,39
18790107,TMAX,-7
18790108,TMAX,-1
18790109,TMAX,-3
18790110,TMAX,1
18790111,TMAX,13
18790112,TMAX,39
18790113,TMAX,44
18790114,TMAX,54
18790115,TMAX,44
18790116,TMAX,26
18790117,TMAX,34
18790118,TMAX,46
18790119,TMAX,44
18790120,TMAX,29
18790121,TMAX,15
18790122,TMAX,13
18790123,TMAX,22
18790124,TMAX,32
18790125,TMAX,76
18790126,TMAX,104
18790127,TMAX,99
18790128,TMAX,94
18790129,TMAX,99
18790130,TMAX,74
18790131,TMAX,82
18800101,TMAX,29
18800102,TMAX,26
18800103,TMAX,17
18800104,TMAX,22
18800105,TMAX,29
18800106,TMAX,28
18800107,TMAX,23
18800108,TMAX,9
18800109,TMAX,0
18800110,TMAX,-1
18800111,TMAX,10
18800112,TMAX,0
18800113,TMAX,-10
18800114,TMAX,-22
18800115,TMAX,-28
18800116,TMAX,-36
18800117,TMAX,-6
18800118,TMAX,-4
18800119,TMAX,-2
18800120,TMAX,-16
18800121,TMAX,-12
18800122,TMAX,-26
18800123,TMAX,22
18800124,TMAX,-16
18800125,TMAX,-12
18800126,TMAX,9
18800127,TMAX,24
18800128,TMAX,19
18800129,TMAX,59
18800130,TMAX,74
18800131,TMAX,72
18810101,TMAX,49
18810102,TMAX,58
18810103,TMAX,34
18810104,TMAX,47
18810105,TMAX,52
18810106,TMAX,70
18810107,TMAX,39
18810108,TMAX,44
18810109,TMAX,34
18810110,TMAX,24
18810111,TMAX,19
18810112,TMAX,15
18810113,TMAX,34
18810114,TMAX,44
18810115,TMAX,4
18810116,TMAX,16
18810117,TMAX,-2
18810118,TMAX,-7
18810119,TMAX,-12
18810120,TMAX,23
18810121,TMAX,19
18810122,TMAX,7
18810123,TMAX,11
18810124,TMAX,3
18810125,TMAX,-22
18810126,TMAX,-1
18810127,TMAX,19
18810128,TMAX,19
18810129,TMAX,8
18810130,TMAX,37
18810131,TMAX,78
18820101,TMAX,31
18820102,TMAX,74
18820103,TMAX,25
18820104,TMAX,45
18820105,TMAX,86
18820106,TMAX,78
18820107,TMAX,44
18820108,TMAX,110
18820109,TMAX,37
18820110,TMAX,55
18820111,TMAX,45
18820112,TMAX,60
18820113,TMAX,63
18820114,TMAX,40
18820115,TMAX,4
18820116,TMAX,-9
18820117,TMAX,55
18820118,TMAX,77
18820119,TMAX,119
18820120,TMAX,74
18820121,TMAX,87
18820122,TMAX,74
18820123,TMAX,21
18820124,TMAX,-3
18820125,TMAX,-8
18820126,TMAX,23
18820127,TMAX,71
18820128,TMAX,94
18820129,TMAX,87
18820130,TMAX,84
18820131,TMAX,82
18830101,TMAX,97
18830102,TMAX,80
18830103,TMAX,67
18830104,TMAX,88
18830105,TMAX,36
18830106,TMAX,43
18830107,TMAX,12
18830108,TMAX,7
18830109,TMAX,17
18830110,TMAX,8
18830111,TMAX,18
18830112,TMAX,8
18830113,TMAX,27
18830114,TMAX,38
18830115,TMAX,64
18830116,TMAX,54
18830117,TMAX,66
18830118,TMAX,69
18830119,TMAX,20
18830120,TMAX,27
18830121,TMAX,50
18830122,TMAX,63
18830123,TMAX,50
18830124,TMAX,28
18830125,TMAX,16
18830126,TMAX,18
18830127,TMAX,86
18830128,TMAX,105
18830129,TMAX,76
18830130,TMAX,38
18830131,TMAX,28
18840101,TMAX,38
18840102,TMAX,42
18840103,TMAX,36
18840104,TMAX,57
18840105,TMAX,63
18840106,TMAX,48
18840107,TMAX,64
18840108,TMAX,54
18840109,TMAX,68
18840110,TMAX,62
18840111,TMAX,62
