date,variable,value
19020916,TMAX,267
19020916,TMIN,78
19020917,TMAX,272
19020917,TMIN,133
19020918,TMAX,183
19020918,TMIN,111
19020919,TMAX,194
19020919,TMIN,72
19020920,TMAX,211
19020920,TMIN,106
19020921,TMAX,256
19020921,TMIN,156
19020922,TMAX,244
19020922,TMIN,183
19020923,TMAX,222
19020923,TMIN,200
19020924,TMAX,222
19020924,TMIN,167
19020925,TMAX,189
19020925,TMIN,144
19020926,TMAX,244
19020926,TMIN,150
19020927,TMAX,189
19020927,TMIN,111
19020928,TMAX,194
19020928,TMIN,128
19020929,TMAX,233
19020929,TMIN,100
19020930,TMAX,189
19020930,TMIN,133
19021001,TMAX,189
19021001,TMIN,83
19021002,TMAX,156
19021002,TMIN,111
19021003,TMAX,133
19021003,TMIN,106
19021004,TMAX,167
19021004,TMIN,106
19021005,TMAX,150
19021005,TMIN,89
19021006,TMAX,206
19021006,TMIN,67
19021007,TMAX,211
19021007,TMIN,106
19021008,TMAX,239
19021008,TMIN,94
19021009,TMAX,233
19021009,TMIN,106
19021010,TMAX,239
19021010,TMIN,94
19021011,TMAX,233
19021011,TMIN,133
19021012,TMAX,217
19021012,TMIN,106
19021013,TMAX,178
19021013,TMIN,50
19021014,TMAX,122
19021014,TMIN,11
19021015,TMAX,233
19021015,TMIN,67
19021016,TMAX,217
19021016,TMIN,94
19021017,TMAX,161
19021017,TMIN,67
19021018,TMAX,244
19021018,TMIN,117
19021019,TMAX,228
19021019,TMIN,100
19021020,TMAX,189
19021020,TMIN,72
19021021,TMAX,211
19021021,TMIN,61
19021022,TMAX,256
19021022,TMIN,94
19021023,TMAX,244
19021023,TMIN,133
19021024,TMAX,256
19021024,TMIN,161
19021025,TMAX,244
19021025,TMIN,161
19021026,TMAX,211
19021026,TMIN,89
19021027,TMAX,156
19021027,TMIN,72
19021028,TMAX,89
19021028,TMIN,28
19021029,TMAX,156
19021029,TMIN,11
19021030,TMAX,211
19021030,TMIN,100
19021031,TMAX,206
19021031,TMIN,89
19021101,TMAX,200
19021101,TMIN,94
19021102,TMAX,222
19021102,TMIN,83
19021103,TMAX,150
19021103,TMIN,44
19021104,TMAX,189
19021104,TMIN,117
19021105,TMAX,133
19021105,TMIN,100
19021106,TMAX,106
19021106,TMIN,56
19021107,TMAX,106
19021107,TMIN,28
19021108,TMAX,183
19021108,TMIN,56
19021109,TMAX,217
19021109,TMIN,100
19021110,TMAX,178
19021110,TMIN,111
19021111,TMAX,244
19021111,TMIN,100
19021112,TMAX,233
19021112,TMIN,156
19021113,TMAX,217
19021113,TMIN,150
19021114,TMAX,178
19021114,TMIN,78
19021115,TMAX,106
19021115,TMIN,44
19021116,TMAX,67
19021116,TMIN,33
19021117,TMAX,89
19021117,TMIN,50
19021118,TMAX,122
19021118,TMIN,44
19021119,TMAX,117
19021119,TMIN,17
19021120,TMAX,156
19021120,TMIN,39
19021121,TMAX,183
19021121,TMIN,106
19021122,TMAX,139
19021122,TMIN,33
19021123,TMAX,111
19021123,TMIN,0
19021124,TMAX,122
19021124,TMIN,39
19021125,TMAX,56
19021125,TMIN,0
19021126,TMAX,28
19021126,TMIN,-22
19021127,TMAX,28
19021127,TMIN,-22
19021128,TMAX,50
19021128,TMIN,-33
19021129,TMAX,56
19021129,TMIN,0
19021130,TMAX,83
19021130,TMIN,-17
19021201,TMAX,122
19021201,TMIN,0
19021202,TMAX,44
19021202,TMIN,0
19021203,TMAX,28
19021203,TMIN,0
19021204,TMAX,17
19021204,TMIN,-22
19021205,TMAX,28
19021205,TMIN,-22
19021206,TMAX,22
19021206,TMIN,-33
19021207,TMAX,-22
19021207,TMIN,-111
19021208,TMAX,-94
19021208,TMIN,-156
19021209,TMAX,0
19021209,TMIN,-100
19021210,TMAX,44
19021210,TMIN,0
19021211,TMAX,33
19021211,TMIN,0
19021212,TMAX,0
19021212,TMIN,-11
19021213,TMAX,-6
19021213,TMIN,-67
19021214,TMAX,-6
19021214,TMIN,-72
19021215,TMAX,17
19021215,TMIN,-11
19021216,TMAX,-11
19021216,TMIN,-44
19021217,TMAX,28
19021217,TMIN,-61
19021218,TMAX,72
19021218,TMIN,-33
19021219,TMAX,61
19021219,TMIN,17
19021220,TMAX,94
19021220,TMIN,39
19021221,TMAX,50
19021221,TMIN,17
19021222,TMAX,33
19021222,TMIN,6
19021223,TMAX,28
19021223,TMIN,-11
19021224,TMAX,22
19021224,TMIN,-117
19021225,TMAX,-106
19021225,TMIN,-167
19021226,TMAX,-94
19021226,TMIN,-178
19021227,TMAX,-50
19021227,TMIN,-144
19021228,TMAX,-22
19021228,TMIN,-72
19021229,TMAX,22
19021229,TMIN,-44
19021230,TMAX,-22
19021230,TMIN,-111
19021231,TMAX,89
19021231,TMIN,-83
19030101,TMAX,67
19030101,TMIN,-50
19030102,TMAX,28
19030102,TMIN,0
19030103,TMAX,11
19030103,TMIN,-44
19030104,TMAX,11
19030104,TMIN,-50
19030105,TMAX,-17
19030105,TMIN,-89
19030106,TMAX,44
19030106,TMIN,-94
19030107,TMAX,44
19030107,TMIN,-72
19030108,TMAX,-72
19030108,TMIN,-128
19030109,TMAX,-78
19030109,TMIN,-139
19030110,TMAX,-78
19030110,TMIN,-161
19030111,TMAX,-78
19030111,TMIN,-178
19030112,TMAX,-128
19030112,TMIN,-211
19030113,TMAX,-17
19030113,TMIN,-178
19030114,TMAX,11
19030114,TMIN,-89
19030115,TMAX,56
19030115,TMIN,-56
19030116,TMAX,56
19030116,TMIN,-6
19030117,TMAX,50
19030117,TMIN,-44
19030118,TMAX,-28
19030118,TMIN,-83
19030119,TMAX,11
19030119,TMIN,-94
19030120,TMAX,28
19030120,TMIN,-61
19030121,TMAX,-17
19030121,TMIN,-111
19030122,TMAX,44
19030122,TMIN,-89
19030123,TMAX,0
19030123,TMIN,-56
19030124,TMAX,-22
19030124,TMIN,-44
19030125,TMAX,22
19030125,TMIN,-44
19030126,TMAX,106
19030126,TMIN,17
19030127,TMAX,83
19030127,TMIN,56
19030128,TMAX,150
19030128,TMIN,44
19030129,TMAX,100
19030129,TMIN,-33
19030130,TMAX,33
19030130,TMIN,-50
19030131,TMAX,56
19030131,TMIN,-11
19030201,TMAX,117
19030201,TMIN,33
19030202,TMAX,106
19030202,TMIN,0
19030203,TMAX,17
19030203,TMIN,-11
19030204,TMAX,22
19030204,TMIN,-83
19030205,TMAX,17
19030205,TMIN,-111
19030206,TMAX,17
19030206,TMIN,-44
19030207,TMAX,6
19030207,TMIN,-22
19030208,TMAX,-6
19030208,TMIN,-67
19030209,TMAX,72
19030209,TMIN,-72
19030210,TMAX,94
19030210,TMIN,11
19030211,TMAX,106
19030211,TMIN,17
19030212,TMAX,67
19030212,TMIN,-6
19030213,TMAX,0
19030213,TMIN,-22
19030214,TMAX,11
19030214,TMIN,-28
19030215,TMAX,-22
19030215,TMIN,-100
19030216,TMAX,-100
19030216,TMIN,-200
19030217,TMAX,-100
19030217,TMIN,-244
19030218,TMAX,-89
19030218,TMIN,-211
19030219,TMAX,-61
19030219,TMIN,-206
19030220,TMAX,-11
19030220,TMIN,-106
19030221,TMAX,-11
19030221,TMIN,-78
19030222,TMAX,6
19030222,TMIN,-117
19030223,TMAX,22
19030223,TMIN,-11
19030224,TMAX,11
19030224,TMIN,-28
19030225,TMAX,39
19030225,TMIN,-61
19030226,TMAX,83
19030226,TMIN,-39
19030227,TMAX,133
19030227,TMIN,67
19030228,TMAX,67
19030228,TMIN,-56
19030301,TMAX,11
19030301,TMIN,-89
19030302,TMAX,67
19030302,TMIN,-39
19030303,TMAX,50
19030303,TMIN,-17
19030304,TMAX,83
19030304,TMIN,22
19030305,TMAX,78
19030305,TMIN,50
19030306,TMAX,139
19030306,TMIN,50
19030307,TMAX,150
19030307,TMIN,89
19030308,TMAX,100
19030308,TMIN,17
19030309,TMAX,83
19030309,TMIN,-6
19030310,TMAX,111
19030310,TMIN,72
19030311,TMAX,83
19030311,TMIN,28
19030312,TMAX,106
19030312,TMIN,28
19030313,TMAX,178
19030313,TMIN,11
19030314,TMAX,128
19030314,TMIN,39
19030315,TMAX,111
19030315,TMIN,6
19030316,TMAX,200
19030316,TMIN,61
19030317,TMAX,244
19030317,TMIN,117
19030318,TMAX,244
19030318,TMIN,156
19030319,TMAX,239
19030319,TMIN,139
19030320,TMAX,139
19030320,TMIN,-11
19030321,TMAX,100
19030321,TMIN,-28
19030322,TMAX,133
19030322,TMIN,11
19030323,TMAX,72
19030323,TMIN,-6
19030324,TMAX,44
19030324,TMIN,-17
19030325,TMAX,111
19030325,TMIN,-28
19030326,TMAX,189
19030326,TMIN,22
19030327,TMAX,139
19030327,TMIN,56
19030328,TMAX,78
19030328,TMIN,17
19030329,TMAX,94
19030329,TMIN,-28
19030330,TMAX,139
19030330,TMIN,-6
19030331,TMAX,206
19030331,TMIN,56
19030401,TMAX,256
19030401,TMIN,89
19030402,TMAX,289
19030402,TMIN,94
19030403,TMAX,94
19030403,TMIN,-17
19030404,TMAX,106
19030404,TMIN,-11
19030405,TMAX,128
19030405,TMIN,17
19030406,TMAX,183
19030406,TMIN,67
19030407,TMAX,211
19030407,TMIN,61
19030408,TMAX,217
19030408,TMIN,83
19030409,TMAX,250
19030409,TMIN,100
19030410,TMAX,161
19030410,TMIN,83
19030411,TMAX,244
19030411,TMIN,133
19030412,TMAX,233
19030412,TMIN,111
19030413,TMAX,111
19030413,TMIN,44
19030414,TMAX,44
19030414,TMIN,17
19030415,TMAX,67
19030415,TMIN,22
19030416,TMAX,139
19030416,TMIN,44
19030417,TMAX,156
19030417,TMIN,33
19030418,TMAX,200
19030418,TMIN,56
19030419,TMAX,189
19030419,TMIN,117
19030420,TMAX,178
19030420,TMIN,89
19030421,TMAX,111
19030421,TMIN,67
19030422,TMAX,106
19030422,TMIN,33
19030423,TMAX,167
19030423,TMIN,22
19030424,TMAX,206
19030424,TMIN,83
19030425,TMAX,100
19030425,TMIN,44
19030426,TMAX,172
19030426,TMIN,22
19030427,TMAX,200
19030427,TMIN,61
19030428,TMAX,250
19030428,TMIN,106
19030429,TMAX,256
19030429,TMIN,133
19030430,TMAX,194
19030430,TMIN,22
19030501,TMAX,128
19030501,TMIN,17
19030502,TMAX,183
19030502,TMIN,33
19030503,TMAX,144
19030503,TMIN,61
19030504,TMAX,189
19030504,TMIN,50
19030505,TMAX,178
19030505,TMIN,83
19030506,TMAX,200
19030506,TMIN,117
19030507,TMAX,228
19030507,TMIN,78
19030508,TMAX,250
19030508,TMIN,83
19030509,TMAX,272
19030509,TMIN,122
19030510,TMAX,272
19030510,TMIN,133
19030511,TMAX,244
19030511,TMIN,172
19030512,TMAX,256
19030512,TMIN,156
19030513,TMAX,244
19030513,TMIN,150
19030514,TMAX,239
19030514,TMIN,111
19030515,TMAX,283
19030515,TMIN,111
19030516,TMAX,289
19030516,TMIN,172
19030517,TMAX,278
19030517,TMIN,178
19030518,TMAX,267
19030518,TMIN,178
19030519,TMAX,272
19030519,TMIN,183
19030520,TMAX,272
19030520,TMIN,156
19030521,TMAX,267
19030521,TMIN,167
19030522,TMAX,294
19030522,TMIN,194
19030523,TMAX,283
19030523,TMIN,189
19030524,TMAX,233
19030524,TMIN,167
19030525,TMAX,278
19030525,TMIN,156
19030526,TMAX,278
19030526,TMIN,194
19030527,TMAX,244
19030527,TMIN,183
19030528,TMAX,278
19030528,TMIN,150
19030529,TMAX,222
19030529,TMIN,161
19030530,TMAX,189
19030530,TMIN,106
19030531,TMAX,161
19030531,TMIN,94
19030601,TMAX,211
19030601,TMIN,128
19030602,TMAX,228
19030602,TMIN,150
19030603,TMAX,211
19030603,TMIN,150
19030604,TMAX,222
19030604,TMIN,139
19030605,TMAX,233
19030605,TMIN,150
19030606,TMAX,250
19030606,TMIN,139
19030607,TMAX,283
19030607,TMIN,150
19030608,TMAX,289
19030608,TMIN,178
19030609,TMAX,244
19030609,TMIN,156
19030610,TMAX,206
19030610,TMIN,111
19030611,TMAX,172
19030611,TMIN,78
19030612,TMAX,178
19030612,TMIN,61
19030613,TMAX,228
19030613,TMIN,83
19030614,TMAX,272
19030614,TMIN,139
19030615,TMAX,289
19030615,TMIN,161
19030616,TMAX,300
19030616,TMIN,167
19030617,TMAX,239
19030617,TMIN,111
19030618,TMAX,272
19030618,TMIN,133
19030619,TMAX,267
19030619,TMIN,161
19030620,TMAX,239
19030620,TMIN,156
19030621,TMAX,250
19030621,TMIN,139
19030622,TMAX,211
19030622,TMIN,150
19030623,TMAX,239
19030623,TMIN,122
19030624,TMAX,261
19030624,TMIN,139
19030625,TMAX,256
19030625,TMIN,133
19030626,TMAX,256
19030626,TMIN,139
19030627,TMAX,239
19030627,TMIN,156
19030628,TMAX,289
19030628,TMIN,150
19030629,TMAX,311
19030629,TMIN,183
19030630,TMAX,317
19030630,TMIN,206
19030701,TMAX,333
19030701,TMIN,217
19030702,TMAX,300
19030702,TMIN,222
19030703,TMAX,322
19030703,TMIN,217
19030704,TMAX,306
19030704,TMIN,211
19030705,TMAX,294
19030705,TMIN,172
19030706,TMAX,311
19030706,TMIN,183
19030707,TMAX,317
19030707,TMIN,189
19030708,TMAX,356
19030708,TMIN,217
19030709,TMAX,361
19030709,TMIN,222
19030710,TMAX,356
19030710,TMIN,239
19030711,TMAX,333
19030711,TMIN,200
19030712,TMAX,289
19030712,TMIN,189
19030713,TMAX,256
19030713,TMIN,144
19030714,TMAX,283
19030714,TMIN,161
19030715,TMAX,272
19030715,TMIN,161
19030716,TMAX,272
19030716,TMIN,172
19030717,TMAX,311
19030717,TMIN,189
19030718,TMAX,289
19030718,TMIN,194
19030719,TMAX,289
19030719,TMIN,183
19030720,TMAX,283
19030720,TMIN,156
19030721,TMAX,311
19030721,TMIN,189
19030722,TMAX,278
19030722,TMIN,172
19030723,TMAX,289
19030723,TMIN,167
19030724,TMAX,306
19030724,TMIN,172
19030725,TMAX,333
19030725,TMIN,183
19030726,TMAX,339
19030726,TMIN,228
19030727,TMAX,333
19030727,TMIN,217
19030728,TMAX,339
19030728,TMIN,222
19030729,TMAX,289
19030729,TMIN,200
19030730,TMAX,244
19030730,TMIN,172
19030731,TMAX,239
19030731,TMIN,156
19030801,TMAX,267
19030801,TMIN,144
19030802,TMAX,311
19030802,TMIN,183
19030803,TMAX,339
19030803,TMIN,189
19030804,TMAX,339
19030804,TMIN,222
19030805,TMAX,317
19030805,TMIN,178
19030806,TMAX,272
19030806,TMIN,194
19030807,TMAX,244
19030807,TMIN,139
19030808,TMAX,250
19030808,TMIN,161
19030809,TMAX,272
19030809,TMIN,161
19030810,TMAX,289
19030810,TMIN,183
19030811,TMAX,244
19030811,TMIN,150
19030812,TMAX,256
19030812,TMIN,161
19030813,TMAX,206
19030813,TMIN,167
19030814,TMAX,278
19030814,TMIN,144
19030815,TMAX,267
19030815,TMIN,194
19030816,TMAX,256
19030816,TMIN,189
19030817,TMAX,278
19030817,TMIN,161
19030818,TMAX,300
19030818,TMIN,161
19030819,TMAX,289
19030819,TMIN,178
19030820,TMAX,283
19030820,TMIN,156
19030821,TMAX,289
19030821,TMIN,156
19030822,TMAX,306
19030822,TMIN,172
19030823,TMAX,333
19030823,TMIN,194
19030824,TMAX,344
19030824,TMIN,222
19030825,TMAX,317
19030825,TMIN,250
19030826,TMAX,317
19030826,TMIN,206
19030827,TMAX,317
19030827,TMIN,200
19030828,TMAX,283
19030828,TMIN,194
19030829,TMAX,222
19030829,TMIN,172
19030830,TMAX,206
19030830,TMIN,144
19030831,TMAX,206
19030831,TMIN,128
19030901,TMAX,250
19030901,TMIN,128
19030902,TMAX,272
19030902,TMIN,139
19030903,TMAX,294
19030903,TMIN,156
19030904,TMAX,300
19030904,TMIN,167
19030905,TMAX,244
19030905,TMIN,161
19030906,TMAX,272
19030906,TMIN,144
19030907,TMAX,317
19030907,TMIN,178
19030908,TMAX,250
19030908,TMIN,194
19030909,TMAX,278
19030909,TMIN,189
19030910,TMAX,217
19030910,TMIN,150
19030911,TMAX,294
19030911,TMIN,139
19030912,TMAX,289
19030912,TMIN,211
19030913,TMAX,278
19030913,TMIN,189
19030914,TMAX,311
19030914,TMIN,200
19030915,TMAX,278
19030915,TMIN,161
19030916,TMAX,161
19030916,TMIN,89
19030917,TMAX,144
19030917,TMIN,72
19030918,TMAX,172
19030918,TMIN,56
19030919,TMAX,239
19030919,TMIN,89
19030920,TMAX,261
19030920,TMIN,100
19030921,TMAX,272
19030921,TMIN,117
19030922,TMAX,283
19030922,TMIN,144
19030923,TMAX,250
19030923,TMIN,117
19030924,TMAX,183
19030924,TMIN,56
19030925,TMAX,250
19030925,TMIN,78
19030926,TMAX,261
19030926,TMIN,111
19030927,TMAX,178
19030927,TMIN,67
19030928,TMAX,222
19030928,TMIN,89
19030929,TMAX,233
19030929,TMIN,94
19030930,TMAX,256
19030930,TMIN,156
19031001,TMAX,267
19031001,TMIN,172
19031002,TMAX,278
19031002,TMIN,172
19031003,TMAX,300
19031003,TMIN,189
19031004,TMAX,200
19031004,TMIN,156
19031005,TMAX,222
19031005,TMIN,122
19031006,TMAX,256
19031006,TMIN,156
19031007,TMAX,217
19031007,TMIN,106
19031008,TMAX,161
19031008,TMIN,83
19031009,TMAX,156
19031009,TMIN,56
19031010,TMAX,167
19031010,TMIN,50
19031011,TMAX,178
19031011,TMIN,44
19031012,TMAX,194
19031012,TMIN,67
19031013,TMAX,228
19031013,TMIN,83
19031014,TMAX,200
19031014,TMIN,106
19031015,TMAX,189
19031015,TMIN,122
19031016,TMAX,167
19031016,TMIN,94
19031017,TMAX,111
19031017,TMIN,44
19031018,TMAX,144
19031018,TMIN,11
19031019,TMAX,211
19031019,TMIN,61
19031020,TMAX,228
19031020,TMIN,106
19031021,TMAX,239
19031021,TMIN,78
19031022,TMAX,156
19031022,TMIN,67
19031023,TMAX,106
19031023,TMIN,11
19031024,TMAX,111
19031024,TMIN,-6
19031025,TMAX,178
19031025,TMIN,28
19031026,TMAX,117
19031026,TMIN,28
19031027,TMAX,133
19031027,TMIN,-17
19031028,TMAX,178
19031028,TMIN,11
19031029,TMAX,189
19031029,TMIN,50
19031030,TMAX,206
19031030,TMIN,100
19031031,TMAX,217
19031031,TMIN,94
19031101,TMAX,206
19031101,TMIN,94
19031102,TMAX,183
19031102,TMIN,139
19031103,TMAX,172
19031103,TMIN,78
19031104,TMAX,178
19031104,TMIN,100
19031105,TMAX,122
19031105,TMIN,17
19031106,TMAX,61
19031106,TMIN,-17
19031107,TMAX,89
19031107,TMIN,-33
19031108,TMAX,172
19031108,TMIN,17
19031109,TMAX,178
19031109,TMIN,44
19031110,TMAX,144
19031110,TMIN,-11
19031111,TMAX,161
19031111,TMIN,22
19031112,TMAX,161
19031112,TMIN,6
19031113,TMAX,56
19031113,TMIN,0
19031114,TMAX,72
19031114,TMIN,0
19031115,TMAX,178
19031115,TMIN,11
19031116,TMAX,172
19031116,TMIN,-6
19031117,TMAX,-6
19031117,TMIN,-83
19031118,TMAX,-39
19031118,TMIN,-106
19031119,TMAX,11
19031119,TMIN,-100
19031120,TMAX,33
19031120,TMIN,-39
19031121,TMAX,72
19031121,TMIN,-44
19031122,TMAX,94
19031122,TMIN,0
19031123,TMAX,94
19031123,TMIN,-33
19031124,TMAX,-6
19031124,TMIN,-61
19031125,TMAX,6
19031125,TMIN,-50
19031126,TMAX,-50
19031126,TMIN,-106
19031127,TMAX,-11
19031127,TMIN,-83
19031128,TMAX,11
19031128,TMIN,-33
19031129,TMAX,6
19031129,TMIN,-50
19031130,TMAX,-11
19031130,TMIN,-89
19031201,TMAX,-11
19031201,TMIN,-67
19031202,TMAX,11
19031202,TMIN,-44
19031203,TMAX,89
19031203,TMIN,-28
19031204,TMAX,0
19031204,TMIN,-67
19031205,TMAX,-22
19031205,TMIN,-83
19031206,TMAX,39
19031206,TMIN,-89
19031207,TMAX,44
19031207,TMIN,-33
19031208,TMAX,-11
19031208,TMIN,-56
19031209,TMAX,-22
19031209,TMIN,-56
19031210,TMAX,-44
19031210,TMIN,-94
19031211,TMAX,-11
19031211,TMIN,-106
19031212,TMAX,78
19031212,TMIN,-144
19031213,TMAX,-133
19031213,TMIN,-217
19031214,TMAX,-94
19031214,TMIN,-161
19031215,TMAX,-56
19031215,TMIN,-156
19031216,TMAX,-17
19031216,TMIN,-100
19031217,TMAX,-22
19031217,TMIN,-139
19031218,TMAX,44
19031218,TMIN,-72
19031219,TMAX,61
19031219,TMIN,-11
19031220,TMAX,0
19031220,TMIN,-33
19031221,TMAX,72
19031221,TMIN,-28
19031222,TMAX,6
19031222,TMIN,-72
19031223,TMAX,72
19031223,TMIN,-28
19031224,TMAX,56
19031224,TMIN,6
19031225,TMAX,28
19031225,TMIN,-167
19031226,TMAX,-67
19031226,TMIN,-189
19031227,TMAX,67
19031227,TMIN,-67
19031228,TMAX,22
19031228,TMIN,-89
19031229,TMAX,6
19031229,TMIN,-144
19031230,TMAX,-28
19031230,TMIN,-161
19031231,TMAX,72
19031231,TMIN,-89
19040101,TMAX,28
19040101,TMIN,-61
19040102,TMAX,-44
19040102,TMIN,-172
19040103,TMAX,-122
19040103,TMIN,-228
19040104,TMAX,-67
19040104,TMIN,-161
19040105,TMAX,-6
19040105,TMIN,-128
19040106,TMAX,-6
19040106,TMIN,-89
19040107,TMAX,56
19040107,TMIN,-89
19040108,TMAX,39
19040108,TMIN,-17
19040109,TMAX,33
19040109,TMIN,-44
19040110,TMAX,11
19040110,TMIN,-28
19040111,TMAX,-22
19040111,TMIN,-50
19040112,TMAX,-6
19040112,TMIN,-28
19040113,TMAX,-11
19040113,TMIN,-111
19040114,TMAX,-11
19040114,TMIN,-111
19040115,TMAX,39
19040115,TMIN,-117
19040116,TMAX,11
19040116,TMIN,-67
19040117,TMAX,-11
19040117,TMIN,-100
19040118,TMAX,-11
19040118,TMIN,-89
19040119,TMAX,83
19040119,TMIN,-28
19040120,TMAX,111
19040120,TMIN,44
19040121,TMAX,94
19040121,TMIN,-6
19040122,TMAX,-6
19040122,TMIN,-50
19040123,TMAX,-50
19040123,TMIN,-122
19040124,TMAX,-106
19040124,TMIN,-172
19040125,TMAX,-161
19040125,TMIN,-194
19040126,TMAX,-167
19040126,TMIN,-217
19040127,TMAX,-89
19040127,TMIN,-222
19040128,TMAX,-78
19040128,TMIN,-167
19040129,TMAX,-106
19040129,TMIN,-200
19040130,TMAX,11
19040130,TMIN,-117
19040131,TMAX,-28
19040131,TMIN,-89
19040201,TMAX,-83
19040201,TMIN,-206
19040202,TMAX,-28
19040202,TMIN,-144
19040203,TMAX,-50
19040203,TMIN,-172
19040204,TMAX,-28
19040204,TMIN,-189
19040205,TMAX,83
19040205,TMIN,-28
19040206,TMAX,172
19040206,TMIN,44
19040207,TMAX,128
19040207,TMIN,-72
19040208,TMAX,-56
19040208,TMIN,-106
19040209,TMAX,-28
19040209,TMIN,-83
19040210,TMAX,-50
19040210,TMIN,-106
19040211,TMAX,-61
19040211,TMIN,-139
19040212,TMAX,-50
19040212,TMIN,-144
19040213,TMAX,72
19040213,TMIN,-78
19040214,TMAX,56
19040214,TMIN,-83
19040215,TMAX,-83
19040215,TMIN,-139
19040216,TMAX,-94
19040216,TMIN,-178
19040217,TMAX,-72
19040217,TMIN,-122
19040218,TMAX,-56
19040218,TMIN,-83
19040219,TMAX,-39
19040219,TMIN,-133
19040220,TMAX,-11
19040220,TMIN,-128
19040221,TMAX,0
19040221,TMIN,-33
19040222,TMAX,6
19040222,TMIN,-133
19040223,TMAX,94
19040223,TMIN,0
19040224,TMAX,17
19040224,TMIN,-28
19040225,TMAX,-28
19040225,TMIN,-67
19040226,TMAX,-11
19040226,TMIN,-44
19040227,TMAX,50
19040227,TMIN,-28
19040228,TMAX,67
19040228,TMIN,28
19040229,TMAX,44
19040229,TMIN,17
19040301,TMAX,78
19040301,TMIN,6
19040302,TMAX,167
19040302,TMIN,17
19040303,TMAX,44
19040303,TMIN,-72
19040304,TMAX,39
19040304,TMIN,-56
19040305,TMAX,89
19040305,TMIN,-11
19040306,TMAX,67
19040306,TMIN,17
19040307,TMAX,111
19040307,TMIN,11
19040308,TMAX,83
19040308,TMIN,-11
19040309,TMAX,128
19040309,TMIN,-6
19040310,TMAX,133
19040310,TMIN,11
19040311,TMAX,33
19040311,TMIN,-6
19040312,TMAX,22
19040312,TMIN,-22
19040313,TMAX,-11
19040313,TMIN,-28
19040314,TMAX,-17
19040314,TMIN,-61
19040315,TMAX,11
19040315,TMIN,-44
19040316,TMAX,39
19040316,TMIN,-44
19040317,TMAX,50
19040317,TMIN,22
19040318,TMAX,44
19040318,TMIN,11
19040319,TMAX,117
19040319,TMIN,28
19040320,TMAX,67
19040320,TMIN,-17
19040321,TMAX,194
19040321,TMIN,39
19040322,TMAX,161
19040322,TMIN,50
19040323,TMAX,144
19040323,TMIN,22
19040324,TMAX,206
19040324,TMIN,61
19040325,TMAX,161
19040325,TMIN,-6
19040326,TMAX,-6
19040326,TMIN,-67
19040327,TMAX,0
19040327,TMIN,-61
19040328,TMAX,106
19040328,TMIN,-33
19040329,TMAX,117
19040329,TMIN,33
19040330,TMAX,161
19040330,TMIN,61
19040331,TMAX,228
19040331,TMIN,94
19040401,TMAX,122
19040401,TMIN,61
19040402,TMAX,106
19040402,TMIN,11
19040403,TMAX,61
19040403,TMIN,-6
19040404,TMAX,111
19040404,TMIN,-17
19040405,TMAX,139
19040405,TMIN,22
19040406,TMAX,133
19040406,TMIN,67
19040407,TMAX,161
19040407,TMIN,56
19040408,TMAX,128
19040408,TMIN,6
19040409,TMAX,56
19040409,TMIN,11
19040410,TMAX,111
19040410,TMIN,17
19040411,TMAX,133
19040411,TMIN,39
19040412,TMAX,78
19040412,TMIN,17
19040413,TMAX,67
19040413,TMIN,11
19040414,TMAX,111
19040414,TMIN,-17
19040415,TMAX,144
19040415,TMIN,0
19040416,TMAX,56
19040416,TMIN,-22
19040417,TMAX,100
19040417,TMIN,-17
19040418,TMAX,178
19040418,TMIN,28
19040419,TMAX,89
19040419,TMIN,-6
19040420,TMAX,72
19040420,TMIN,-6
19040421,TMAX,139
19040421,TMIN,-22
19040422,TMAX,178
19040422,TMIN,78
19040423,TMAX,267
19040423,TMIN,117
19040424,TMAX,222
19040424,TMIN,144
19040425,TMAX,172
19040425,TMIN,61
19040426,TMAX,128
19040426,TMIN,44
19040427,TMAX,156
19040427,TMIN,22
19040428,TMAX,183
19040428,TMIN,44
19040429,TMAX,211
19040429,TMIN,67
19040430,TMAX,222
19040430,TMIN,111
19040501,TMAX,222
19040501,TMIN,83
19040502,TMAX,206
19040502,TMIN,94
19040503,TMAX,244
19040503,TMIN,89
19040504,TMAX,244
19040504,TMIN,117
19040505,TMAX,233
19040505,TMIN,144
19040506,TMAX,239
19040506,TMIN,133
19040507,TMAX,228
19040507,TMIN,156
19040508,TMAX,233
19040508,TMIN,106
19040509,TMAX,194
19040509,TMIN,78
19040510,TMAX,189
19040510,TMIN,78
19040511,TMAX,250
19040511,TMIN,89
19040512,TMAX,256
19040512,TMIN,161
19040513,TMAX,172
19040513,TMIN,89
19040514,TMAX,144
19040514,TMIN,72
19040515,TMAX,189
19040515,TMIN,72
19040516,TMAX,111
19040516,TMIN,78
19040517,TMAX,150
19040517,TMIN,83
19040518,TMAX,183
19040518,TMIN,72
19040519,TMAX,211
19040519,TMIN,83
19040520,TMAX,261
19040520,TMIN,122
19040521,TMAX,278
19040521,TMIN,144
19040522,TMAX,272
19040522,TMIN,150
19040523,TMAX,267
19040523,TMIN,161
19040524,TMAX,294
19040524,TMIN,128
19040525,TMAX,300
19040525,TMIN,206
19040526,TMAX,217
19040526,TMIN,122
19040527,TMAX,222
19040527,TMIN,100
19040528,TMAX,256
19040528,TMIN,117
19040529,TMAX,189
19040529,TMIN,156
